1,4/29/2024 12:23:16 PM,0.8,0
1,4/29/2024 12:23:16 PM,0.9,0.1
1,4/29/2024 12:23:16 PM,0.8,0
1,4/29/2024 12:23:16 PM,0.8,0
1,4/29/2024 12:23:16 PM,0.8,0
1,4/29/2024 12:23:16 PM,0.8,-0.1
1,4/29/2024 12:23:16 PM,0.7,-0.1
1,4/29/2024 12:23:16 PM,0.3,0
1,4/29/2024 12:23:16 PM,0.2,0
1,4/29/2024 12:23:16 PM,0.1,-0.1
1,4/29/2024 12:23:16 PM,0.1,0
1,4/29/2024 12:23:16 PM,0.1,-0.1
1,4/29/2024 12:23:16 PM,0.1,0
1,4/29/2024 12:23:16 PM,0,-0.1
1,4/29/2024 12:23:16 PM,0.1,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,-0.1
1,4/29/2024 12:23:16 PM,-0.2,-0.2
1,4/29/2024 12:23:16 PM,-0.5,-0.4
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:17 PM,-0.5,-0.5
1,4/29/2024 12:23:17 PM,-0.7,-0.6
1,4/29/2024 12:23:17 PM,-0.8,-0.6
1,4/29/2024 12:23:17 PM,-0.6,-0.6
1,4/29/2024 12:23:17 PM,-0.6,-0.5
1,4/29/2024 12:23:17 PM,-0.3,-0.3
1,4/29/2024 12:23:17 PM,-0.2,-0.1
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0.1
1,4/29/2024 12:23:17 PM,0.1,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,-0.1,0
1,4/29/2024 12:23:17 PM,-0.4,-0.3
1,4/29/2024 12:23:17 PM,-0.3,-0.2
1,4/29/2024 12:23:17 PM,-0.3,-0.1
1,4/29/2024 12:23:17 PM,-0.5,-0.3
1,4/29/2024 12:23:17 PM,0,-0.1
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,-0.1,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0.1,0
1,4/29/2024 12:23:17 PM,0.1,0
1,4/29/2024 12:23:17 PM,0.1,0
1,4/29/2024 12:23:17 PM,0.1,0
1,4/29/2024 12:23:17 PM,0.1,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,-0.1,0
1,4/29/2024 12:23:17 PM,0,0.1
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0.1,0.1
1,4/29/2024 12:23:17 PM,0.1,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0.1,0.1
1,4/29/2024 12:23:17 PM,0.2,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0.1
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0
1,4/29/2024 12:23:17 PM,0,0.1
1,4/29/2024 12:23:17 PM,0.1,0.3
1,4/29/2024 12:23:17 PM,0,0.1
